2018-11-27 11:48:34.426 INFO  (searcherExecutor-11-thread-1-processing-x:influence_info) [   x:influence_info] o.a.s.c.QuerySenderListener QuerySenderListener done.
2018-11-27 11:48:34.426 INFO  (searcherExecutor-11-thread-1-processing-x:influence_info) [   x:influence_info] o.a.s.h.c.SpellCheckComponent Loading spell index for spellchecker: default
2018-11-27 11:48:34.426 INFO  (searcherExecutor-10-thread-1-processing-x:paper_info) [   x:paper_info] o.a.s.c.QuerySenderListener QuerySenderListener sending requests to Searcher@5a3345ce[paper_info] main{ExitableDirectoryReader(UninvertingDirectoryReader(Uninverting(_1um(7.4.0):C1414325) Uninverting(_1v0(7.4.0):C360897) Uninverting(_1ul(7.4.0):C43406) Uninverting(_1un(7.4.0):C139833) Uninverting(_1vb(7.4.0):C1747751) Uninverting(_1uw(7.4.0):C41187) Uninverting(_1v1(7.4.0):C38304) Uninverting(_1v3(7.4.0):C42077) Uninverting(_1v5(7.4.0):C39285) Uninverting(_1v7(7.4.0):C41183) Uninverting(_1v9(7.4.0):C40595) Uninverting(_1va(7.4.0):C167463) Uninverting(_1vc(7.4.0):C43683) Uninverting(_1vd(7.4.0):C169856) Uninverting(_1ve(7.4.0):C42377) Uninverting(_1vf(7.4.0):C177013) Uninverting(_1vg(7.4.0):C48288) Uninverting(_1vh(7.4.0):C191210) Uninverting(_1vi(7.4.0):C5632) Uninverting(_1vj(7.4.0):C191430) Uninverting(_1vk(7.4.0):C7284) Uninverting(_1vl(7.4.0):C154488)))}
2018-11-27 11:48:34.427 INFO  (searcherExecutor-10-thread-1-processing-x:paper_info) [   x:paper_info] o.a.s.c.QuerySenderListener QuerySenderListener done.
2018-11-27 11:48:34.427 INFO  (searcherExecutor-10-thread-1-processing-x:paper_info) [   x:paper_info] o.a.s.h.c.SpellCheckComponent Loading spell index for spellchecker: default
2018-11-27 11:48:34.426 INFO  (searcherExecutor-12-thread-1-processing-x:test) [   x:test] o.a.s.c.QuerySenderListener QuerySenderListener sending requests to Searcher@657984c5[test] main{ExitableDirectoryReader(UninvertingDirectoryReader(Uninverting(_94(7.4.0):C668811/195656:delGen=180) Uninverting(_bn(7.4.0):C97027) Uninverting(_dv(7.4.0):C110772) Uninverting(_dl(7.4.0):c24471) Uninverting(_fu(7.4.0):C115853) Uninverting(_ht(7.4.0):c23472) Uninverting(_jh(7.4.0):c48707) Uninverting(_i4(7.4.0):c57566) Uninverting(_ix(7.4.0):c24446) Uninverting(_j7(7.4.0):c31285) Uninverting(_kc(7.4.0):c50442) Uninverting(_kw(7.4.0):c32729) Uninverting(_kv(7.4.0):C1768) Uninverting(_kx(7.4.0):C1190) Uninverting(_ky(7.4.0):C367)))}
2018-11-27 11:48:34.427 INFO  (searcherExecutor-12-thread-1-processing-x:test) [   x:test] o.a.s.c.QuerySenderListener QuerySenderListener done.
2018-11-27 11:48:34.427 INFO  (searcherExecutor-12-thread-1-processing-x:test) [   x:test] o.a.s.h.c.SpellCheckComponent Loading spell index for spellchecker: default
2018-11-27 11:48:34.431 INFO  (searcherExecutor-11-thread-1-processing-x:influence_info) [   x:influence_info] o.a.s.c.SolrCore [influence_info] Registered new searcher Searcher@35cd77b8[influence_info] main{ExitableDirectoryReader(UninvertingDirectoryReader(Uninverting(_73(7.4.0):C191933) Uninverting(_74(7.4.0):C43516) Uninverting(_75(7.4.0):C214961) Uninverting(_76(7.4.0):C4482) Uninverting(_77(7.4.0):C214961) Uninverting(_78(7.4.0):C7394) Uninverting(_79(7.4.0):C10350) Uninverting(_7a(7.4.0):C215581) Uninverting(_7b(7.4.0):C13102) Uninverting(_7c(7.4.0):C16108) Uninverting(_7d(7.4.0):C160861)))}
2018-11-27 11:48:34.431 INFO  (searcherExecutor-10-thread-1-processing-x:paper_info) [   x:paper_info] o.a.s.c.SolrCore [paper_info] Registered new searcher Searcher@5a3345ce[paper_info] main{ExitableDirectoryReader(UninvertingDirectoryReader(Uninverting(_1um(7.4.0):C1414325) Uninverting(_1v0(7.4.0):C360897) Uninverting(_1ul(7.4.0):C43406) Uninverting(_1un(7.4.0):C139833) Uninverting(_1vb(7.4.0):C1747751) Uninverting(_1uw(7.4.0):C41187) Uninverting(_1v1(7.4.0):C38304) Uninverting(_1v3(7.4.0):C42077) Uninverting(_1v5(7.4.0):C39285) Uninverting(_1v7(7.4.0):C41183) Uninverting(_1v9(7.4.0):C40595) Uninverting(_1va(7.4.0):C167463) Uninverting(_1vc(7.4.0):C43683) Uninverting(_1vd(7.4.0):C169856) Uninverting(_1ve(7.4.0):C42377) Uninverting(_1vf(7.4.0):C177013) Uninverting(_1vg(7.4.0):C48288) Uninverting(_1vh(7.4.0):C191210) Uninverting(_1vi(7.4.0):C5632) Uninverting(_1vj(7.4.0):C191430) Uninverting(_1vk(7.4.0):C7284) Uninverting(_1vl(7.4.0):C154488)))}
2018-11-27 11:48:34.431 INFO  (searcherExecutor-12-thread-1-processing-x:test) [   x:test] o.a.s.c.SolrCore [test] Registered new searcher Searcher@657984c5[test] main{ExitableDirectoryReader(UninvertingDirectoryReader(Uninverting(_94(7.4.0):C668811/195656:delGen=180) Uninverting(_bn(7.4.0):C97027) Uninverting(_dv(7.4.0):C110772) Uninverting(_dl(7.4.0):c24471) Uninverting(_fu(7.4.0):C115853) Uninverting(_ht(7.4.0):c23472) Uninverting(_jh(7.4.0):c48707) Uninverting(_i4(7.4.0):c57566) Uninverting(_ix(7.4.0):c24446) Uninverting(_j7(7.4.0):c31285) Uninverting(_kc(7.4.0):c50442) Uninverting(_kw(7.4.0):c32729) Uninverting(_kv(7.4.0):C1768) Uninverting(_kx(7.4.0):C1190) Uninverting(_ky(7.4.0):C367)))}
2018-11-27 11:48:34.608 INFO  (coreLoadExecutor-9-thread-2) [   ] o.a.s.c.SolrResourceLoader [basic_info] Added 57 libs to classloader, from paths: [/Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/contrib/clustering/lib, /Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/contrib/extraction/lib, /Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/contrib/langid/lib, /Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/contrib/velocity/lib, /Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/dist]
2018-11-27 11:48:34.617 INFO  (coreLoadExecutor-9-thread-3) [   ] o.a.s.c.SolrResourceLoader [organization_info] Added 57 libs to classloader, from paths: [/Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/contrib/clustering/lib, /Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/contrib/extraction/lib, /Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/contrib/langid/lib, /Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/contrib/velocity/lib, /Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/dist]
2018-11-27 11:48:34.636 INFO  (coreLoadExecutor-9-thread-2) [   ] o.a.s.c.SolrConfig Using Lucene MatchVersion: 7.4.0
2018-11-27 11:48:34.646 INFO  (coreLoadExecutor-9-thread-3) [   ] o.a.s.c.SolrConfig Using Lucene MatchVersion: 7.4.0
2018-11-27 11:48:34.685 INFO  (coreLoadExecutor-9-thread-2) [   ] o.a.s.s.IndexSchema [basic_info] Schema name=default-config
